round,cid,accuracy,num_examples,drift,label
1,1045023946413466913,0.3159509202453988,1304,False,nonIID_adwin
1,2529498596446397327,0.004524886877828055,221,False,nonIID_adwin
1,9637899968342520863,0.16772554002541296,1574,False,nonIID_adwin
1,15949114804454927793,0.10439276485788114,1935,False,nonIID_adwin
1,1669568372596097794,0.21600688468158347,1162,False,nonIID_adwin
1,16011391836171078647,0.47668393782383417,579,False,nonIID_adwin
1,113732380990161868,0.05452292441140025,807,False,nonIID_adwin
1,4676028384972787514,0.17493472584856398,383,False,nonIID_adwin
1,7573979189043744850,0.07376362112321877,1193,False,nonIID_adwin
1,15377601643795435679,0.12514757969303425,847,False,nonIID_adwin
2,1045023946413466913,0.3151840490797546,1304,False,nonIID_adwin
2,2529498596446397327,0.049773755656108594,221,False,nonIID_adwin
2,9637899968342520863,0.2960609911054638,1574,False,nonIID_adwin
2,16011391836171078647,0.4265975820379965,579,False,nonIID_adwin
2,4676028384972787514,0.16449086161879894,383,False,nonIID_adwin
2,113732380990161868,0.1251548946716233,807,False,nonIID_adwin
2,15377601643795435679,0.17591499409681227,847,False,nonIID_adwin
2,7573979189043744850,0.2707460184409053,1193,False,nonIID_adwin
2,1669568372596097794,0.18502581755593803,1162,False,nonIID_adwin
2,15949114804454927793,0.1359173126614987,1935,False,nonIID_adwin
3,15949114804454927793,0.2625322997416021,1935,False,nonIID_adwin
3,9637899968342520863,0.38310038119440915,1574,False,nonIID_adwin
3,1669568372596097794,0.21772805507745266,1162,False,nonIID_adwin
3,16011391836171078647,0.5647668393782384,579,False,nonIID_adwin
3,1045023946413466913,0.35276073619631904,1304,False,nonIID_adwin
3,2529498596446397327,0.058823529411764705,221,False,nonIID_adwin
3,113732380990161868,0.12391573729863693,807,False,nonIID_adwin
3,4676028384972787514,0.20365535248041775,383,False,nonIID_adwin
3,7573979189043744850,0.3671416596814753,1193,False,nonIID_adwin
3,15377601643795435679,0.2396694214876033,847,False,nonIID_adwin
4,15949114804454927793,0.3364341085271318,1935,False,nonIID_adwin
4,113732380990161868,0.13506815365551425,807,False,nonIID_adwin
4,16011391836171078647,0.6044905008635578,579,False,nonIID_adwin
4,9637899968342520863,0.397712833545108,1574,False,nonIID_adwin
4,1669568372596097794,0.23235800344234078,1162,False,nonIID_adwin
4,2529498596446397327,0.06787330316742081,221,False,nonIID_adwin
4,1045023946413466913,0.36273006134969327,1304,False,nonIID_adwin
4,15377601643795435679,0.2809917355371901,847,False,nonIID_adwin
4,4676028384972787514,0.26370757180156656,383,False,nonIID_adwin
4,7573979189043744850,0.3864207879295893,1193,False,nonIID_adwin
5,1045023946413466913,0.379601226993865,1304,False,nonIID_adwin
5,113732380990161868,0.16604708798017348,807,False,nonIID_adwin
5,9637899968342520863,0.4491740787801779,1574,False,nonIID_adwin
5,15949114804454927793,0.35917312661498707,1935,False,nonIID_adwin
5,7573979189043744850,0.4258172673931266,1193,False,nonIID_adwin
5,1669568372596097794,0.2943201376936317,1162,False,nonIID_adwin
5,15377601643795435679,0.34238488783943327,847,False,nonIID_adwin
5,16011391836171078647,0.6079447322970639,579,False,nonIID_adwin
5,2529498596446397327,0.11312217194570136,221,False,nonIID_adwin
5,4676028384972787514,0.32114882506527415,383,False,nonIID_adwin
